Order_ID,Order_Date,Ship_Date,Ship_Mode,Customer_ID,Customer_Name,Segment,Region,State,City,Category,Sub_Category,Sales,Quantity,Discount,Profit
ORD-2023030,2023-11-09,2023-11-14,Standard Class,CU-10547,Steven Moore,Consumer,East,Massachusetts,Boston,Technology,Phones,491.2,1,0.0,110.4
ORD-2024990,2024-07-15,2024-07-15,Same Day,CU-10718,Michael Garcia,Consumer,Central,Michigan,Detroit,Office Supplies,Labels,39.92,3,0.1,6.95
ORD-2025699,2023-06-06,2023-06-13,Standard Class,CU-10132,Nancy Miller,Corporate,East,New York,New York City,Technology,Phones,1112.53,1,0.1,95.69
ORD-2022366,2024-06-22,2024-06-23,First Class,CU-10179,Kevin Jackson,Corporate,West,California,San Francisco,Technology,Phones,3880.04,6,0.2,379.82
ORD-2022394,2022-01-26,2022-02-01,Standard Class,CU-10097,John Brown,Consumer,East,Pennsylvania,Philadelphia,Furniture,Tables,650.24,3,0.15,-31.4
ORD-2024925,2023-11-24,2023-12-01,Standard Class,CU-10777,Jason Thomas,Consumer,Central,Michigan,Detroit,Furniture,Furnishings,425.57,7,0.3,-213.68
ORD-2022494,2024-07-10,2024-07-15,Standard Class,CU-10467,James Miller,Consumer,West,Washington,Seattle,Furniture,Tables,721.41,2,0.4,-465.1
ORD-2022846,2023-04-17,2023-04-21,Second Class,CU-10669,Amy Miller,Consumer,Central,Michigan,Detroit,Furniture,Tables,4758.62,7,0.0,686.87
ORD-2024104,2023-12-03,2023-12-07,Standard Class,CU-10845,Elizabeth Johnson,Home Office,Central,Illinois,Chicago,Office Supplies,Binders,83.94,6,0.1,23.29
ORD-2026041,2024-05-23,2024-05-28,Standard Class,CU-10654,Robert Johnson,Consumer,Central,Michigan,Detroit,Technology,Copiers,5061.36,4,0.0,1109.3
ORD-2023381,2022-03-11,2022-03-15,Standard Class,CU-10799,Steven Johnson,Corporate,West,Arizona,Phoenix,Office Supplies,Binders,150.21,3,0.3,-9.09
ORD-2023651,2022-12-03,2022-12-05,Second Class,CU-10578,Robert Miller,Home Office,Central,Ohio,Columbus,Furniture,Furnishings,784.73,7,0.1,0.35
ORD-2022330,2024-04-26,2024-04-29,Standard Class,CU-10710,Amy Martinez,Consumer,West,Arizona,Phoenix,Office Supplies,Fasteners,3.21,2,0.2,0.39
ORD-2025542,2024-11-03,2024-11-10,Standard Class,CU-10431,Amy Wilson,Consumer,West,California,Los Angeles,Technology,Accessories,577.04,2,0.1,56.13
ORD-2022161,2024-11-20,2024-11-22,Second Class,CU-10197,Patricia Martinez,Consumer,East,Massachusetts,Boston,Office Supplies,Supplies,80.06,2,,16.65
ORD-2026428,2022-11-13,2022-11-18,Standard Class,CU-10230,Patricia Miller,Corporate,West,Washington,Seattle,Technology,Phones,203.42,1,0.0,51.11
ORD-2026247,2022-02-12,2022-02-17,Standard Class,CU-10614,Mary Williams,Home Office,Central,Illinois,Chicago,Office Supplies,Storage,84.44,1,0.1,14.99
ORD-2025888,2024-11-27,2024-12-03,Standard Class,CU-10551,Amy Rodriguez,Consumer,East,Pennsylvania,Philadelphia,Technology,Copiers,1081.25,1,0.2,24.8
ORD-2022407,2024-09-14,2024-09-19,Standard Class,CU-10178,Ashley Johnson,Consumer,East,New York,New York City,Technology,Accessories,118.83,2,0.2,6.95
ORD-2026023,2024-11-12,2024-11-14,First Class,CU-10600,John Lopez,Home Office,East,New York,New York City,Furniture,Tables,2259.51,3,,326.09
ORD-2024883,2022-12-30,2023-01-04,Standard Class,CU-10666,Susan Davis,Corporate,East,Massachusetts,Boston,Office Supplies,Labels,3.13,2,0.0,0.84
ORD-2024812,2024-02-25,2024-02-26,First Class,CU-10126,Linda Moore,Consumer,East,New York,New York City,Office Supplies,Fasteners,27.66,2,0.15,5.86
ORD-2023185,2024-08-31,2024-09-04,Second Class,CU-10013,Laura Williams,Corporate,Central,Texas,Houston,Furniture,Furnishings,222.24,2,0.15,-2.16
ORD-2026008,2022-09-05,2022-09-08,Standard Class,CU-10131,Patricia Rodriguez,Corporate,East,New York,Buffalo,Office Supplies,Binders,30.74,1,0.1,5.06
ORD-2025219,2022-12-30,2023-01-06,Standard Class,CU-10285,Laura Jackson,Consumer,East,New York,New York City,Office Supplies,Labels,15.62,4,0.1,3.67
ORD-2023915,2022-10-19,2022-10-20,First Class,CU-10023,Jason Jackson,Corporate,South,Georgia,Atlanta,Furniture,Tables,2971.85,7,,-776.43
ORD-2022285,2023-05-18,2023-05-25,Standard Class,CU-10660,Laura Lee,Corporate,South,Georgia,Atlanta,Technology,Copiers,12083.89,3,0.1,1437.14
ORD-2024778,2022-11-26,2022-12-03,Standard Class,CU-10060,Nancy Lee,Corporate,Central,Michigan,Detroit,Office Supplies,Storage,986.42,4,,200.85
ORD-2022932,2023-05-01,2023-05-03,Second Class,CU-10540,Robert Jones,Corporate,East,New York,Buffalo,Technology,Phones,1616.18,4,0.0,459.99
ORD-2023620,2022-10-25,2022-10-26,First Class,CU-10410,Kevin Williams,Corporate,West,California,Los Angeles,Office Supplies,Binders,49.29,1,0.1,11.23
ORD-2024634,2023-10-02,2023-10-07,Standard Class,CU-10508,Steven Thomas,Home Office,West,California,Los Angeles,Technology,Machines,11583.53,5,0.1,1495.26
ORD-2025215,2024-05-15,2024-05-19,Second Class,CU-10667,Linda Thomas,Home Office,West,California,Los Angeles,Office Supplies,Art,27.66,2,0.0,9.12
ORD-2025448,2022-12-29,2023-01-03,Standard Class,CU-10159,Barbara Brown,Corporate,West,California,Los Angeles,Technology,Accessories,598.42,2,0.3,-71.93
ORD-2022745,2023-08-31,2023-09-04,Standard Class,CU-10328,Steven Taylor,Corporate,Central,Michigan,Detroit,Technology,Accessories,16.51,1,0.2,-0.32
ORD-2025358,2024-01-24,2024-01-28,Standard Class,CU-10132,Nancy Miller,Consumer,East,Pennsylvania,Philadelphia,Furniture,Chairs,292.39,1,0.3,-115.92
ORD-2024164,2024-10-30,2024-11-02,Standard Class,CU-10673,Jason Smith,Consumer,South,Georgia,Atlanta,Office Supplies,Paper,12.38,4,0.15,2.73
ORD-2025005,2024-06-22,2024-06-25,Standard Class,CU-10753,James Moore,Consumer,East,Massachusetts,Boston,Furniture,Furnishings,13.26,1,0.1,0.12
ORD-2025890,2022-08-11,2022-08-17,Standard Class,CU-10643,Ashley Martin,Consumer,South,North Carolina,Charlotte,Furniture,Bookcases,804.48,2,0.0,165.4
ORD-2022032,2022-12-28,2022-12-31,Second Class,CU-10835,Linda Taylor,Corporate,West,Arizona,Phoenix,Furniture,Furnishings,170.17,2,0.4,-112.0
ORD-2023563,2024-11-16,2024-11-23,Standard Class,CU-10662,Susan Williams,Consumer,East,New York,New York City,Office Supplies,Supplies,54.34,1,0.3,-3.53
ORD-2024689,2023-09-22,2023-09-27,Standard Class,CU-10691,John Anderson,Consumer,West,California,San Francisco,Technology,Phones,2108.68,3,0.2,-150.72
ORD-2022021,2023-02-13,2023-02-16,Second Class,CU-10672,Ashley Moore,Consumer,West,California,San Francisco,Office Supplies,Labels,44.15,4,0.3,-2.04
ORD-2026384,2024-09-19,2024-09-26,Standard Class,CU-10722,Amy Johnson,Consumer,East,New York,Buffalo,Technology,Machines,3785.46,2,0.1,128.57
ORD-2022094,2022-12-16,2022-12-18,Second Class,CU-10473,Sandra Jackson,Corporate,Central,Texas,Houston,Technology,Accessories,148.89,3,0.0,34.99
ORD-2022324,2024-09-26,2024-10-03,Standard Class,CU-10518,Barbara Wilson,Home Office,Central,Michigan,Detroit,Office Supplies,Labels,2.2,2,0.0,0.64
ORD-2022823,2023-12-30,2024-01-06,Standard Class,CU-10338,Steven Williams,Consumer,West,California,Los Angeles,Office Supplies,Art,111.17,3,0.0,30.34
ORD-2025073,2024-04-10,2024-04-16,Standard Class,CU-10840,Amy Miller,Consumer,South,Georgia,Atlanta,Furniture,Bookcases,227.67,1,0.15,-17.71
ORD-2022200,2024-06-26,2024-07-03,Standard Class,CU-10031,Nancy Miller,Consumer,West,California,San Francisco,Office Supplies,Art,206.77,6,0.2,9.67
ORD-2025337,2024-11-02,2024-11-05,Standard Class,CU-10781,Michael Miller,Consumer,Central,Ohio,Columbus,Furniture,Chairs,634.71,4,0.3,-250.43
ORD-2022943,2023-05-14,2023-05-17,Standard Class,CU-10667,Linda Thomas,Consumer,Central,Ohio,Columbus,Office Supplies,Labels,9.53,1,0.0,2.73
ORD-2023380,2023-06-08,2023-06-14,Standard Class,CU-10563,David Williams,Corporate,West,Arizona,Phoenix,Office Supplies,Art,17.0,3,0.1,2.67
ORD-2026275,2022-03-20,2022-03-23,Standard Class,CU-10397,Laura Hernandez,Corporate,West,Arizona,Phoenix,Office Supplies,Art,68.59,2,0.1,20.97
ORD-2024150,2023-12-27,2023-12-31,Standard Class,CU-10813,Linda Wilson,Corporate,Central,Ohio,Columbus,Office Supplies,Fasteners,4.4,1,0.0,1.23
ORD-2022953,2022-09-05,2022-09-05,Same Day,CU-10749,Sandra Moore,Corporate,West,Arizona,Phoenix,Office Supplies,Paper,82.04,7,0.2,9.1
ORD-2023548,2022-12-22,2022-12-26,Second Class,CU-10231,David Martin,Corporate,East,New York,Buffalo,Office Supplies,Supplies,165.88,3,0.1,35.74
ORD-2023247,2022-10-22,2022-10-24,Second Class,CU-10413,Jason Martin,Consumer,East,Pennsylvania,Philadelphia,Office Supplies,Storage,296.64,2,0.0,116.13
ORD-2022636,2024-01-19,2024-01-21,First Class,CU-10460,John Brown,Home Office,South,Tennessee,Nashville,Technology,Accessories,75.16,3,0.0,26.59
ORD-2024030,2022-02-14,2022-02-16,Second Class,CU-10102,Nancy Lee,Corporate,Central,Illinois,Chicago,Technology,Phones,6048.35,7,0.15,324.87
ORD-2025269,2022-08-08,2022-08-10,First Class,CU-10086,Mary Hernandez,Consumer,South,North Carolina,Charlotte,Office Supplies,Storage,448.94,7,0.15,10.71
ORD-2023727,2024-10-14,2024-10-18,Standard Class,CU-10186,James Garcia,Corporate,West,California,Los Angeles,Furniture,Furnishings,111.6,1,0.15,-10.87
ORD-2024227,2022-04-25,2022-04-29,Second Class,CU-10591,James Taylor,Home Office,Central,Texas,Houston,Office Supplies,Fasteners,44.77,6,0.0,18.05
ORD-2025372,2024-10-03,2024-10-07,Standard Class,CU-10214,David Lopez,Corporate,Central,Texas,Houston,Office Supplies,Labels,8.38,1,0.0,2.77
ORD-2024295,2022-03-16,2022-03-20,Standard Class,CU-10788,Amy Miller,Consumer,East,Massachusetts,Boston,Technology,Machines,3859.88,2,0.1,496.89
ORD-2025664,2022-11-15,2022-11-16,First Class,CU-10066,Laura Taylor,Consumer,West,California,Los Angeles,Office Supplies,Binders,36.64,2,0.1,4.33
ORD-2025339,2023-10-02,2023-10-06,Standard Class,CU-10687,Ashley Hernandez,Consumer,South,Florida,Miami,Office Supplies,Paper,15.18,5,0.0,5.05
ORD-2026096,2023-11-25,2023-11-28,Standard Class,CU-10466,James Davis,Consumer,East,Massachusetts,Boston,Technology,Copiers,6834.35,3,0.15,278.6
ORD-2024896,2024-12-19,2024-12-23,Standard Class,CU-10131,Patricia Rodriguez,Consumer,South,North Carolina,Charlotte,Furniture,Furnishings,122.86,1,0.2,-32.52
ORD-2024095,2023-01-20,2023-01-20,Same Day,CU-10826,Jason Wilson,Corporate,West,California,Los Angeles,Office Supplies,Labels,13.01,3,0.1,1.85
ORD-2024045,2022-03-20,2022-03-23,Standard Class,CU-10139,Laura Jones,Corporate,Central,Illinois,Chicago,Office Supplies,Paper,46.46,2,0.0,14.11
ORD-2024945,2023-05-20,2023-05-20,Same Day,CU-10524,Michael Wilson,Corporate,Central,Michigan,Detroit,Office Supplies,Art,171.94,7,0.2,22.32
ORD-2022486,2023-08-09,2023-08-11,Second Class,CU-10431,Amy Wilson,Consumer,East,Pennsylvania,Philadelphia,Technology,Copiers,12045.36,4,0.2,39.55
ORD-2024308,2023-11-29,2023-12-02,Standard Class,CU-10703,Linda Martinez,Consumer,West,California,San Francisco,Technology,Copiers,2746.23,1,0.2,-138.02
ORD-2023925,2022-03-25,2022-03-31,Standard Class,CU-10247,Karen Wilson,Home Office,Central,Texas,Houston,Office Supplies,Supplies,136.48,2,0.15,30.43
ORD-2024929,2024-03-03,2024-03-07,Standard Class,CU-10463,Karen Jones,Consumer,Central,Michigan,Detroit,Office Supplies,Binders,79.85,2,0.2,9.67
ORD-2023648,2024-11-15,2024-11-22,Standard Class,CU-10101,Michael Martin,Corporate,South,Tennessee,Nashville,Technology,Phones,1809.03,2,0.1,265.94
ORD-2025430,2023-11-09,2023-11-11,,CU-10577,Barbara Williams,Corporate,Central,Texas,Houston,Office Supplies,Storage,375.49,5,0.0,117.86
ORD-2025324,2023-12-02,2023-12-05,Standard Class,CU-10269,Susan Thomas,Home Office,Central,Ohio,Columbus,Furniture,Bookcases,141.62,1,0.0,16.86
ORD-2023379,2023-06-05,2023-06-08,Standard Class,CU-10409,Barbara Jones,Consumer,Central,Michigan,Detroit,Office Supplies,Fasteners,1.53,1,0.0,0.49
ORD-2024362,2023-08-14,2023-08-15,First Class,CU-10473,Sandra Jackson,Home Office,West,California,Los Angeles,Office Supplies,Labels,18.69,3,0.1,4.6
ORD-2024430,2024-09-05,2024-09-07,First Class,CU-10545,Patricia Lee,Home Office,South,Tennessee,Nashville,Office Supplies,Supplies,400.98,4,0.0,145.68
ORD-2024448,2023-11-20,2023-11-26,Standard Class,CU-10184,Kevin Lee,Consumer,South,Florida,Miami,Office Supplies,Art,20.67,3,0.0,6.33
ORD-2023021,2024-05-17,2024-05-21,Standard Class,CU-10727,Mary Smith,Home Office,West,California,San Francisco,Office Supplies,Labels,4.33,1,0.0,1.39
ORD-2022792,2022-12-24,2022-12-27,Standard Class,CU-10071,Mary Jackson,Corporate,East,New York,Buffalo,Office Supplies,Fasteners,15.5,2,0.1,3.55
ORD-2022099,2024-12-13,2024-12-18,Standard Class,CU-10232,Robert Miller,Consumer,Central,Texas,Houston,Technology,Copiers,3772.47,4,0.1,234.67
ORD-2023686,2023-09-14,2023-09-15,First Class,CU-10542,Patricia Miller,Consumer,South,Georgia,Atlanta,Office Supplies,Storage,311.91,3,0.15,50.96
ORD-2023657,2024-09-24,2024-10-01,Standard Class,CU-10719,Mary Williams,Home Office,Central,Michigan,Detroit,Office Supplies,Art,13.97,2,0.0,3.83
ORD-2024157,2022-12-04,2022-12-09,Standard Class,CU-10748,Susan Williams,Home Office,South,Florida,Miami,Technology,Machines,17041.04,6,,-1593.44
ORD-2025065,2023-06-29,2023-07-04,Standard Class,CU-10545,Patricia Lee,Consumer,South,Georgia,Atlanta,Technology,Accessories,488.9,4,0.1,68.62
ORD-2026364,2024-05-10,2024-05-14,Standard Class,CU-10618,Jason Johnson,Corporate,West,Washington,Seattle,Technology,Accessories,280.09,1,0.0,83.07
ORD-2022457,2023-07-17,2023-07-20,Second Class,CU-10046,Ashley Lee,Corporate,East,Pennsylvania,Philadelphia,Office Supplies,Supplies,21.47,1,0.1,5.6
ORD-2023435,2024-12-20,2024-12-23,Standard Class,CU-10361,Robert Jackson,Consumer,East,New York,Buffalo,Furniture,Tables,9691.61,8,0.1,-427.28
ORD-2023038,2023-06-21,2023-06-24,Second Class,CU-10473,Sandra Jackson,Corporate,East,New York,New York City,Office Supplies,Binders,45.13,1,0.1,11.04
ORD-2026298,2023-10-16,2023-10-20,Standard Class,CU-10398,Nancy Jackson,Home Office,East,New York,New York City,Office Supplies,Art,25.63,2,0.1,5.81
ORD-2024466,2024-09-04,2024-09-08,Standard Class,CU-10206,Steven Johnson,Consumer,East,Pennsylvania,Philadelphia,Technology,Phones,5715.52,5,0.2,-615.52
ORD-2023156,2022-04-04,2022-04-07,Standard Class,CU-10347,Robert Anderson,Corporate,Central,Texas,Houston,Technology,Copiers,7481.53,6,0.1,283.41
ORD-2026079,2023-07-06,2023-07-10,Standard Class,CU-10409,Barbara Jones,Consumer,South,Tennessee,Nashville,Office Supplies,Paper,15.0,1,0.2,1.36
ORD-2022230,2022-08-08,2022-08-13,Standard Class,CU-10496,Jason Brown,Consumer,West,California,Los Angeles,Office Supplies,Storage,564.01,3,0.1,112.13
ORD-2023028,2024-05-01,2024-05-08,Standard Class,CU-10811,Laura Garcia,Corporate,East,New York,Buffalo,Technology,Copiers,8044.17,2,0.0,1519.81
ORD-2024700,2024-02-15,2024-02-16,First Class,CU-10491,Michael Jackson,Corporate,West,Washington,Seattle,Office Supplies,Art,24.04,1,0.1,2.84
ORD-2025622,2023-07-06,2023-07-06,Same Day,CU-10621,Karen Miller,Consumer,West,Arizona,Phoenix,Furniture,Chairs,300.91,3,0.3,-117.64
ORD-2024641,2024-06-01,2024-06-08,Standard Class,CU-10210,Barbara Taylor,Consumer,West,Washington,Seattle,Office Supplies,Fasteners,68.37,5,0.0,17.19
ORD-2023891,2024-05-31,2024-06-04,Standard Class,CU-10756,Laura Wilson,Corporate,West,Washington,Seattle,Office Supplies,Binders,46.42,4,0.0,15.23
ORD-2025818,2024-02-09,2024-02-11,First Class,CU-10136,Amy Miller,Corporate,Central,Illinois,Chicago,Office Supplies,Art,54.45,2,0.0,15.62
ORD-2024665,2024-08-06,2024-08-09,Standard Class,CU-10713,Kevin Martin,Consumer,Central,Michigan,Detroit,Office Supplies,Fasteners,88.56,5,0.2,5.17
ORD-2026483,2022-11-16,2022-11-20,Standard Class,CU-10274,Jason Smith,Consumer,South,Georgia,Atlanta,Office Supplies,Fasteners,5.99,1,0.1,1.83
ORD-2025517,2022-09-16,2022-09-19,Second Class,CU-10550,Steven Jones,Consumer,West,Washington,Seattle,Technology,Phones,877.31,1,0.15,85.77
ORD-2025957,2024-12-06,2024-12-09,Standard Class,CU-10090,Amy Jones,Consumer,West,Arizona,Phoenix,Office Supplies,Storage,54.93,1,0.0,15.04
ORD-2023881,2023-12-17,2023-12-23,Standard Class,CU-10059,Elizabeth Thomas,Consumer,East,Massachusetts,Boston,Technology,Accessories,203.24,1,0.1,16.27
ORD-2024644,2022-12-11,2022-12-18,Standard Class,CU-10329,Kevin Martin,Home Office,East,Massachusetts,Boston,Technology,Copiers,3918.96,1,0.1,425.9
ORD-2025486,2024-01-21,2024-01-26,Standard Class,CU-10332,James Anderson,Home Office,Central,Texas,Houston,Furniture,Chairs,1246.44,6,0.3,-401.46
ORD-2025185,2022-05-14,2022-05-19,Standard Class,CU-10701,Sandra Brown,Home Office,West,Arizona,Phoenix,Furniture,Tables,1587.2,3,0.0,187.97
ORD-2025424,2022-08-28,2022-09-03,Standard Class,CU-10638,Amy Jones,Home Office,West,California,San Francisco,Furniture,Tables,1816.15,4,0.1,-109.76
ORD-2023098,2024-10-09,2024-10-16,Standard Class,CU-10625,Karen Smith,Consumer,South,Georgia,Atlanta,Office Supplies,Storage,308.37,2,0.0,96.3
ORD-2024727,2022-08-03,2022-08-06,Standard Class,CU-10389,Nancy Lee,Home Office,East,New York,New York City,Office Supplies,Fasteners,10.64,5,0.15,1.86
ORD-2025287,2023-05-24,2023-05-29,Standard Class,CU-10693,Patricia Anderson,Consumer,Central,Michigan,Detroit,Office Supplies,Binders,56.21,1,0.0,16.55
ORD-2024350,2022-04-09,2022-04-15,Standard Class,CU-10843,Ashley Lopez,Consumer,West,California,San Francisco,Office Supplies,Fasteners,17.48,3,0.0,7.3
ORD-2022563,2023-12-18,2023-12-23,Standard Class,CU-10130,Elizabeth Garcia,Corporate,South,Georgia,Atlanta,Office Supplies,Labels,27.0,7,0.15,2.06
ORD-2024136,2022-12-23,2022-12-28,Standard Class,CU-10325,Linda Rodriguez,Consumer,Central,Illinois,Chicago,Office Supplies,Labels,22.13,2,0.15,3.05
ORD-2025357,2023-08-18,2023-08-24,Standard Class,CU-10118,Karen Rodriguez,Consumer,Central,Texas,Houston,Furniture,Chairs,1109.57,8,0.1,-4.52
ORD-2025822,2023-10-22,2023-10-25,Standard Class,CU-10598,Nancy Moore,Home Office,West,Washington,Seattle,Furniture,Chairs,1315.91,5,,-879.26
ORD-2025172,2024-03-22,2024-03-24,Second Class,CU-10723,David Williams,Corporate,West,Arizona,Phoenix,Office Supplies,Paper,12.35,1,0.0,3.98
ORD-2026219,2024-02-07,2024-02-10,Standard Class,CU-10429,Elizabeth Garcia,Corporate,South,Florida,Miami,Office Supplies,Fasteners,32.13,3,0.0,12.52
ORD-2022028,2022-08-28,2022-09-01,Standard Class,CU-10558,Laura Wilson,Corporate,West,Washington,Seattle,Furniture,Furnishings,68.59,1,0.2,-13.85
ORD-2025529,2023-08-23,2023-08-27,Second Class,CU-10469,Nancy Wilson,Consumer,Central,Ohio,Columbus,Technology,Machines,4796.79,2,0.1,620.78
ORD-2026350,2022-09-27,2022-10-04,Standard Class,CU-10093,James Jones,Consumer,West,California,Los Angeles,Furniture,Bookcases,4516.92,7,0.2,-979.38
ORD-2026326,2022-04-13,2022-04-15,Second Class,CU-10341,David Rodriguez,Consumer,West,California,Los Angeles,Technology,Machines,2067.93,3,0.0,369.59
ORD-2024684,2022-12-09,2022-12-11,,CU-10730,Laura Moore,Consumer,East,New York,Buffalo,Furniture,Chairs,357.96,1,0.0,84.18
ORD-2023559,2024-10-16,2024-10-21,Standard Class,CU-10653,Sandra Jones,Corporate,Central,Ohio,Columbus,Furniture,Furnishings,100.05,1,0.3,-40.55
ORD-2026078,2022-08-31,2022-09-07,Standard Class,CU-10162,David Martinez,Consumer,West,California,Los Angeles,Office Supplies,Paper,25.58,2,0.0,7.67
ORD-2023497,2023-12-15,2023-12-17,Second Class,CU-10108,Ashley Williams,Corporate,Central,Michigan,Detroit,Technology,Phones,4702.99,4,0.4,-1116.98
ORD-2023281,2023-05-07,2023-05-07,Same Day,CU-10255,John Hernandez,Consumer,South,Florida,Miami,Office Supplies,Binders,98.58,2,0.0,39.28
ORD-2024236,2022-08-02,2022-08-05,Second Class,CU-10820,Barbara Johnson,Home Office,East,New York,New York City,Office Supplies,Storage,527.1,3,0.0,138.6
ORD-2024662,2023-04-16,2023-04-19,Standard Class,CU-10743,Jason Garcia,Consumer,West,Washington,Seattle,Furniture,Bookcases,1347.22,2,0.0,274.19
ORD-2024107,2024-12-28,2025-01-02,Standard Class,CU-10519,Laura Rodriguez,Home Office,South,North Carolina,Charlotte,Office Supplies,Labels,10.01,1,0.0,2.96
ORD-2024682,2022-08-27,2022-09-01,Standard Class,CU-10054,Michael Garcia,Consumer,East,Pennsylvania,Philadelphia,Furniture,Furnishings,178.67,2,0.15,-17.68
ORD-2025705,2022-08-26,2022-08-30,Standard Class,CU-10463,Karen Jones,Corporate,East,New York,New York City,Technology,Phones,330.69,1,0.0,86.65
ORD-2022685,2023-01-21,2023-01-22,First Class,CU-10596,James Anderson,Consumer,South,Tennessee,Nashville,Office Supplies,Binders,22.3,1,0.15,4.08
ORD-2022123,2023-05-17,2023-05-21,Second Class,CU-10531,Amy Jackson,Home Office,Central,Texas,Houston,Office Supplies,Art,39.4,5,0.0,12.53
ORD-2022555,2022-11-11,2022-11-17,Standard Class,CU-10129,Patricia Garcia,Consumer,West,California,San Francisco,Office Supplies,Supplies,395.31,4,0.0,98.27
ORD-2025665,2023-05-23,2023-05-29,Standard Class,CU-10174,James Anderson,Consumer,Central,Texas,Houston,Office Supplies,Labels,52.16,5,0.0,14.12
ORD-2025837,2022-03-17,2022-03-21,Standard Class,CU-10355,Robert Martin,Corporate,East,New York,Buffalo,Office Supplies,Fasteners,47.99,4,0.3,0.12
